Index,Adsorbent,N_0.75,N_2,H_0.25,H_6,N_wc,H_wc,N_sw,N_3p,H_3p,N_3p_sim,H_3p_sim,N2 Isotherm,N2 Opt method,qm_N2,b_N2,Error_N2,H2 Isotherm,H2 Opt method,qm_H2,b_H2,Error_H2,N_4p,H_4p,N_4p_sim,H_4p_sim,N2 Isotherm_2,N2 Opt method_2,par_N2_2,Error_N2_2,H2 Isotherm_2,H2 Opt method_2,par_H2_2,Error_H2_2,N_5p,H_5p,N_5p_sim,H_5p_sim,N2 Isotherm_3,N2 Opt method_3,par_N2_3,Error_N2_3,H2 Isotherm_3,H2 Opt method_3,par_H2_3,Error_H2_3,x_N2,x_H2,Recovery
5490,XAFBEN_clean,0.548575426,1.11691859,4.028306254,9.199230967,0.568343164,5.170924713,0.109911321,8,3.0,2.278866569,8.347065892,Lang,TNC,3.382572229,0.258092656,1.157114799,Lang,SLSQP,9.742993456,2.81961539,4.085247397,NaN,4.5,NaN,8.890376212,NaN,NaN,NaN,NaN,Quad,COBYLA,[5.20904934 7.68818747 4.40366149],0.206023923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025000000000000005,0.9975,-131.99999999999997
5491,XAFFAN_clean,0.36787883,1.003602035,0.232750385,5.062181695,0.635723205,4.82943131,0.13163521,8,10.0,3.381393585,8.103225174,Lang,COBYLA,22.15945863,0.022608933,0.895482036,Lang,BFGS,60.99987218,0.015318809,0.532154308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14929999589606097,0.850700004103939,-0.8993079425940411
5492,XAFFER_clean,0.387790958,0.971035065,0.227123817,4.989668067,0.583244107,4.76254425,0.122464816,8,10.0,3.342153703,7.935028304,Lang,SLSQP,15.77385784,0.033605153,0.437045736,Lang,BFGS,61.28833126,0.014872442,0.234659006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15153746209733596,0.848462537902664,-0.866342764707861
5493,XAFFIV_clean,0.389738377,0.979907556,0.219742904,4.901520771,0.590169179,4.681777867,0.126056638,8,10.0,3.426435014,7.938229451,Freu,COBYLA,0.50764385,0.91841461,0.389121034,Lang,LeftInv,79.89603757,0.011031783,0.437912711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1576070882885623,0.8423929117114377,-0.7816307647472964
5494,XAFFOB_clean,0.377739384,0.953950928,0.226539691,4.975506504,0.576211544,4.748966813,0.121334085,8,10.0,3.400812861,8.107077354,Freu,COBYLA,0.493441956,0.928450894,0.283620592,Freu,COBYLA,0.869068346,0.969922805,0.254459497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15689348073201775,0.8431065192679823,-0.7912503764428815
5495,XAFFUH_clean,0.478457191,1.193498878,0.250453625,5.528177025,0.715041687,5.2777234,0.135482979,8,10.0,3.9169341,8.787402579,Lang,SLSQP,15.2674455,0.043136128,0.319847196,Lang,BFGS,69.76258601,0.014411463,0.162426769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16135240802202372,0.8386475919779763,-0.7325381179798394
5497,XAHPED_clean,0.375748138,0.992803188,0.299500518,6.077464202,0.61705505,5.777963684,0.106794553,8,10.0,3.155869467,9.499399894,Lang,COBYLA,13.45230795,0.038412638,0.699170126,Lang,SLSQP,44.73087605,0.026962829,0.949451434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11409758945629431,0.8859024105437057,-1.5881423518389504
5498,XAHPIH_clean,0.496745419,1.172348822,0.372378397,6.636734776,0.675603403,6.264356379,0.107848814,8,10.0,3.585322657,10.29651039,Freu,COBYLA,0.631665325,0.835091731,0.850304487,Freu,COBYLA,1.296544907,0.900009055,0.776680619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12914459388052174,0.8708554061194782,-1.2477528996817089
5499,XAHPON_clean,0.550961653,1.292024042,0.274156805,5.434751352,0.741062389,5.160594547,0.143600196,8,10.0,3.996076968,8.560299776,Freu,COBYLA,0.701036488,0.837124954,0.664372659,Freu,COBYLA,0.999225958,0.93293478,0.823880189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17297749093454012,0.8270225090654599,-0.5936996669283983
5500,XAHPUT_clean,0.444862479,1.160233846,0.189582187,4.324332053,0.715371367,4.134749866,0.173014424,8,10.0,4.177563012,7.068628254,Lang,SLSQP,31.6422938,0.019013304,0.016458816,Lang,LeftInv,101.549436,0.007481549,0.321569211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20365389029271572,0.7963461097072843,-0.30343055491955906
5501,XAHQAA_clean,0.474599623,1.27774689,0.202204491,4.633615595,0.803147267,4.431411104,0.181239621,8,10.0,4.456677214,7.516220442,Lang,COBYLA,33.75543389,0.019113935,0.586202831,Lang,LeftInv,103.6310419,0.007820043,0.085723737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20468944875557,0.7953105512444301,-0.29514989020293947
5503,XAKLIH_clean,0.913094396,1.413965215,4.936865485,8.886593026,0.500870819,3.949727541,0.126811486,8,3.0,2.331841171,8.218122702,Freu,COBYLA,1.023317819,0.396189884,2.736820825,Lang,SLSQP,9.20684893,4.624717342,5.404709179,NaN,4.5,NaN,8.608567102,NaN,NaN,NaN,NaN,Sips,DiffEv,[11.29242555  1.53350747  0.49062956],0.47462452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11494815620101809,0.8850518437989819,-1.5665246926658782
5528,XALXUF_clean,1.310646181,2.270175745,1.260154507,11.24105707,0.959529564,9.980902563,0.096136553,8,10.0,4.032181554,14.68385454,Lang,SLSQP,5.135285902,0.456913066,3.857874212,Freu,COBYLA,3.170945508,0.665753602,3.388948554,12.0,15.0,4.622374072,17.56066974,Quad,Powell,[3.65525542 0.67187858 0.03073645],1.602719598,Sips,CG,[36.2218686   0.10890981  0.79641764],0.197898556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.045397781059552944,0.9546022189404471,-6.0091694400085105
5529,XALXUF01_clean,1.36056193,2.340686642,1.343064324,11.53144768,0.980124712,10.18838336,0.096200219,8,10.0,4.110181418,14.99794367,Lang,BFGS,5.196598918,0.47290538,3.889827862,Freu,COBYLA,3.325929898,0.65421976,3.347369691,12.0,15.0,4.715444292,17.89641928,Sips,CG,[9.24188846 0.20802572 0.64831234],1.018037562,Lang,DiffEv,[27.01948578  0.12810243],1.776290635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10730911013583382,0.8926908898641662,-1.7729577626546398
5530,XAMDUM_clean,0.728062328,1.737336103,1.131378676,13.50980735,1.009273775,12.37842867,0.081534886,8,10.0,4.335278115,17.15576069,Lang,COBYLA,8.893567727,0.118984426,0.445533632,Lang,CG,26.9392676,0.175353892,1.087915123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03720897849470024,0.9627910215052997,-7.62507796464978
5532,XAMDUM02_clean,0.782833748,1.844541153,1.194576468,13.67434118,1.061707405,12.47976471,0.085074313,8,10.0,4.375862644,17.23610054,Lang,COBYLA,8.331855158,0.138366792,0.620791927,Lang,CG,26.28753265,0.190424005,1.237670496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034089520150610716,0.9659104798493893,-8.444842829330007
5533,XAMDUM03_clean,0.83945215,1.859986058,1.174990707,13.68541016,1.020533908,12.51041945,0.081574716,8,10.0,4.401425912,17.29302634,Lang,CG,7.84504511,0.159767517,0.644277778,Lang,SLSQP,26.67576961,0.184306652,1.156414737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03380182369801776,0.9661981763019822,-8.52806752809063
5534,XAMDUM04_clean,1.003810323,2.228705716,1.449842334,14.40757506,1.224895393,12.95773273,0.094530071,8,10.0,4.661553345,17.62378858,Lang,COBYLA,7.481834322,0.206708133,0.636464601,Lang,SLSQP,24.68468077,0.249597228,1.405290928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027552518089457183,0.9724474819105429,-10.764774442190877
5535,XAMDUM05_clean,0.872165693,1.951746204,1.252589794,13.80546142,1.079580511,12.55287163,0.086002673,8,10.0,4.502265978,17.33641622,Lang,CG,7.906607049,0.165312949,0.204211443,Lang,SLSQP,25.84604127,0.203727145,1.473893602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032717162251067404,0.9672828377489326,-8.854999345869562
5536,XAMDUM06_clean,0.807968206,1.749805171,1.159101493,13.51436669,0.941836965,12.3552652,0.076229603,8,10.0,4.378117771,17.1249742,Lang,BFGS,8.064387159,0.148460324,1.560207242,Lang,SLSQP,26.47601415,0.183134459,1.254276076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0349186348428205,0.9650813651571795,-8.212667958921333
5575,XARPAK_clean,0.695580613,1.347699798,0.889339033,8.757812693,0.652119185,7.86847366,0.082877469,8,10.0,2.707943634,10.0836402,Lang,SLSQP,3.864566406,0.292658314,2.270578064,Lang,COBYLA,13.72089119,0.277332247,1.176901241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0245625,0.9754375,-12.23748939779474
5580,XATLIQ_clean,0.505472889,1.174743075,0.627191952,7.757326746,0.669270186,7.130134794,0.093865012,8,10.0,3.079142853,9.283458507,Lang,SLSQP,6.505955946,0.112318061,0.418382743,Lang,COBYLA,14.3681602,0.182676191,1.627581181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06330700983532768,0.9366929901646723,-3.9320130193121337
5581,XATZOK_clean,0.397462279,0.90019847,0.290966991,5.475519535,0.502736191,5.184552544,0.096968096,8,10.0,2.350531311,8.00563978,Lang,L-BFGS-B,4.780785013,0.12089964,0.907559826,Lang,SLSQP,25.01143619,0.047075923,0.248058461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08744548917276379,0.9125545108272362,-2.4785652161135716
5584,XAVKIR_clean,0.893377634,1.480400615,0.409840253,6.870957861,0.587022981,6.461117608,0.090854712,8,10.0,3.137252365,9.941221546,Freu,trust-constr,1.040717106,0.530641208,0.591514337,Lang,SLSQP,24.62725738,0.067691673,1.467930299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18682847463807578,0.8131715253619243,-0.450834385099667
5587,XAWVUN_clean,0.323845298,0.839913634,0.283844392,6.148568291,0.516068336,5.864723899,0.087995334,8,10.0,2.986911434,9.848447899,Lang,SLSQP,20.00540099,0.021938731,0.021170192,Lang,SLSQP,72.46674378,0.015727748,0.604780891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11038339453459733,0.8896166054654027,-1.686444548464432
5588,XEBHOC_clean,0.3429565,0.864316426,0.299363461,6.242828852,0.521359926,5.943465391,0.087719856,8,10.0,3.064317952,10.03098799,Freu,COBYLA,0.447624227,0.925216428,0.303869165,Freu,COBYLA,1.120385578,0.952082619,0.436815344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11801422867621261,0.8819857713237874,-1.4911848376736279
5589,XEDGIY_clean,0.539697045,1.144560481,0.555328278,6.788216433,0.604863436,6.232888155,0.097043846,8,10.0,2.708234805,8.840718447,Lang,trust-constr,4.634707423,0.17572499,1.616439386,Lang,SLSQP,14.31833602,0.161396172,1.783436698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05573012398114173,0.9442698760188583,-4.647872332854105
5590,XEDLUN_clean,0.416684694,1.020002947,0.854931962,7.756070758,0.603318253,6.901138796,0.087422999,8,10.0,2.743427833,9.293331257,Lang,COBYLA,6.495627126,0.091493954,0.380767587,Lang,CG,12.44226735,0.295126097,1.3384878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040956996303701684,0.9590430036962984,-6.805284324602845
5591,XEDLUN01_clean,0.425518601,1.01306179,0.849684319,7.817493566,0.587543189,6.967809247,0.084322513,8,10.0,2.713776884,9.294893018,Lang,CG,6.116295261,0.099697263,0.094559431,Lang,SLSQP,12.4738985,0.292383701,0.871828618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.039032514808674215,0.9609674851913258,-7.20655539705553
5619,XEQRAO_clean,1.280439927,1.875178782,0.787626814,3.964587567,0.594738855,3.176960753,0.187203715,8,10.0,2.672648346,4.354442798,Lang,SLSQP,3.011361022,0.986325687,5.107470911,Lang,CG,4.926492002,0.761200736,1.246236991,12.0,NaN,2.922770802,NaN,Quad,BFGS,[2.16543078 1.69542955 0.090233  ],0.055856843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1276774395814904,0.8723225604185096,-1.2774124211707947
5638,XICYUF_clean,0.76268931,1.597580494,2.034259234,12.02139349,0.834891184,9.987134256,0.083596672,8,10.0,3.345464081,14.47981224,Lang,SLSQP,5.149389923,0.23181787,0.750893846,Freu,COBYLA,4.253323135,0.532135253,4.571464213,NaN,15.0,NaN,16.35644636,NaN,NaN,NaN,NaN,Quad,COBYLA,[12.54718002  0.73720802  0.02848312],2.12101651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008875000000000003,0.991125,-36.22535211267604
5639,XIDBUJ_clean,0.550446223,1.119403722,1.108658143,7.457652989,0.568957499,6.348994846,0.089613791,8,10.0,2.452437036,8.49507306,Lang,Powell,3.816734207,0.224697804,1.942795132,Lang,SLSQP,10.24531019,0.485366935,1.319778928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018875000000000006,0.981125,-16.326710816777034
5649,XIHSEN_clean,0.535156369,1.186167366,2.857917578,11.31762782,0.651010997,8.459710242,0.07695429,8,10.0,2.839401248,12.44563394,Lang,L-BFGS-B,5.119957366,0.155631096,0.731325483,Lang,trust-constr,13.6169694,1.062516525,2.727847993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004437500000000001,0.9955625,-73.78403755868543
5650,XIHSEN01_clean,0.498483083,1.131677854,2.72129713,11.08955809,0.633194771,8.36826096,0.075666231,8,10.0,2.767815957,12.28545064,Lang,SLSQP,5.231638522,0.140422892,0.39286614,Lang,trust-constr,13.50222876,1.009670512,3.016117732,NaN,4.5,NaN,10.31438783,NaN,NaN,NaN,NaN,Sips,DiffEv,[15.90898205  0.59081802  0.75880536],0.062844022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004062500000000001,0.9959375,-80.7179487179487
5666,XIVMEW_clean,1.14166811,1.815504814,5.260720988,7.519740633,0.673836704,2.259019645,0.298287226,8,3.0,2.795723593,7.18681932,Lang,SLSQP,3.288604464,0.7090169,3.946625263,Lang,trust-constr,7.662805932,8.760258746,4.98627863,12.0,4.5,3.021193171,7.37698297,Sips,COBYLA,[3.95077565 0.50492359 0.75158232],0.144006768,Quad,COBYLA,[ 7.1784624  10.82990791  0.12055311],0.205734393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08539305458385554,0.9146069454161445,-2.5701847567239993
5667,XIVMEW01_clean,0.719229981,1.456456655,5.365709635,8.612978451,0.737226674,3.247268816,0.227029764,8,3.0,2.757093895,7.984237833,Lang,BFGS,3.900315446,0.301461015,0.300463483,Freu,COBYLA,6.595942812,0.149013281,3.824047247,NaN,4.5,NaN,8.35984432,NaN,NaN,NaN,NaN,Sips,L-BFGS-B,[11.7802844   1.39894265  0.37096068],0.00992496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001002510073841034,0.9998997489926159,-3323.6540361820107
5682,XOMHEO_clean,1.644786609,2.354183887,9.269375472,15.46334274,0.709397278,6.193967268,0.114530356,8,3.0,4.023658654,14.50652393,Freu,SLSQP,1.833691153,0.377919183,0.694991144,Lang,SLSQP,15.92604106,5.569982554,4.849303749,NaN,4.5,NaN,15.04921127,NaN,NaN,NaN,NaN,Sips,DiffEv,[18.99540364  1.8533393   0.47975283],0.807063993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12458934406159289,0.8754106559384072,-1.3421228691533278
5686,XONLES_clean,0.470248606,1.149590115,0.23281123,5.07239034,0.679341509,4.83957911,0.140372023,8,10.0,3.708630155,7.967488993,Lang,TNC,12.89512783,0.050463059,0.58041457,Lang,BFGS,53.87394537,0.017355916,0.064793186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.167019994985256,0.832980005014744,-0.6624356963733133
5687,XONLES01_clean,0.469013062,1.126973931,0.240692989,5.042221135,0.657960869,4.801528146,0.137031555,8,10.0,3.645882592,7.945330183,Freu,COBYLA,0.601789124,0.866440796,0.542156783,Lang,SLSQP,44.41673224,0.02178498,0.691999075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16244125547228166,0.8375587445277184,-0.718690534397805
5692,XOQXIL_clean,0.419103661,0.936911321,0.274199721,4.091660028,0.51780766,3.817460307,0.135641924,8,10.0,2.099607173,5.410861851,Lang,COBYLA,3.587868718,0.176447654,0.040088982,Lang,SLSQP,10.41244633,0.108182908,0.075969721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10366164220837096,0.8963383577916291,-1.88225660169102
5695,XOTSEG_clean,0.912206485,1.822904758,0.606599775,7.779193641,0.910698273,7.172593866,0.126969168,8,10.0,3.793456103,10.11447692,Lang,SLSQP,5.634538404,0.257556507,1.85841785,Lang,CG,16.91100548,0.148818179,1.201963312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0882698257292033,0.9117301742707967,-2.442966558273373
5696,XOTSIK_clean,1.043612441,1.817605849,0.786306263,7.487105564,0.773993408,6.700799301,0.115507624,8,10.0,3.425716137,9.519989053,Freu,COBYLA,1.205856079,0.502226297,2.657271556,Lang,SLSQP,13.31105082,0.251110837,3.395755613,NaN,15.0,NaN,11.12659469,NaN,NaN,NaN,NaN,Sips,CG,[18.74445204  0.14357483  0.85661298],0.038800297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2006994316945397,0.7993005683054604,-0.3275250483718011
5707,XOXMED_clean,0.545194988,1.049206979,0.302662086,5.183117534,0.504011991,4.880455448,0.103271507,8,10.0,2.596052066,7.847317179,Freu,COBYLA,0.659102898,0.659368271,0.232294572,Freu,COBYLA,1.028688315,0.882545644,1.395402768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1470986764634254,0.8529013235365746,-0.9327192331981766
5708,XUBGUY_clean,0.834366768,1.847977234,1.685791878,14.11419577,1.013610466,12.42840389,0.081555964,8,10.0,4.725988067,16.8088008,Lang,CG,9.132359132,0.134066931,1.230863398,Lang,BFGS,21.83024057,0.334740667,1.755078423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02927329782845408,0.9707267021715459,-10.053608284475386
5709,XUDNUH_clean,0.365872817,0.926924058,0.33354252,7.03755648,0.561051241,6.70401396,0.083688853,8,10.0,3.19494447,10.87649182,Lang,SLSQP,15.96723473,0.031268284,0.26208125,Lang,BFGS,57.42389357,0.023366404,0.127413121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10218143095088639,0.8978185690491136,-1.928837985186862
5712,XUDPOD_clean,0.33215956,0.83874789,0.309384854,6.62390487,0.50658833,6.314520016,0.080225944,8,10.0,2.911147864,10.23115372,Lang,SLSQP,14.79550432,0.030619472,0.33644502,Lang,LeftInv,57.57245955,0.021611473,0.089963074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09967511277350954,0.9003248872264904,-2.010864872800251
5716,XUFWAX_clean,1.248904338,2.215427656,1.715729938,12.37035524,0.966523318,10.6546253,0.090713966,8,10.0,4.290591036,15.00052162,Freu,COBYLA,1.451047245,0.521469331,2.516423761,Lang,CG,18.71642234,0.403684678,3.81052898,NaN,15.0,NaN,16.95446042,NaN,NaN,NaN,NaN,Sips,DiffEv,[25.51007916  0.22142269  0.8092998 ],0.05699115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1356963867111518,0.8643036132888482,-1.123130994216365
5717,XUFWEB_clean,1.267455465,2.22430321,1.737112693,12.54903886,0.956847745,10.81192617,0.088499286,8,10.0,4.325211801,15.21756758,Freu,COBYLA,1.471367746,0.51864218,2.198114894,Lang,BFGS,18.99776452,0.402560166,3.795815695,NaN,15.0,NaN,17.28278057,NaN,NaN,NaN,NaN,Sips,trust-constr,[26.81916835  0.20917127  0.79732548],0.160214736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13735828669463845,0.8626417133053615,-1.0934101952487278
5718,XUFWIF_clean,1.271173393,2.225929147,1.656695755,13.25244115,0.954755754,11.5957454,0.08233673,8,10.0,4.420667572,16.55834281,Freu,COBYLA,1.479102375,0.526615982,1.7454978,Lang,CG,21.52211659,0.333583756,4.258854764,NaN,15.0,NaN,19.15420656,NaN,NaN,NaN,NaN,Sips,SLSQP,[32.25562634  0.16526968  0.80499872],0.058292917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12935132928586723,0.8706486707141328,-1.243627685727125
5719,XUFWOL_clean,1.381741125,2.458954409,2.371880823,12.52262049,1.077213284,10.15073967,0.106121654,8,10.0,4.558144776,14.02025906,Freu,COBYLA,1.597480944,0.504316577,3.508155119,Lang,SLSQP,16.04008268,0.694131199,2.041082611,12.0,NaN,5.194769271,NaN,Quad,SLSQP,[4.28845777 0.58602369 0.02330173],1.535395605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027312500000000003,0.9726875,-10.87109077040427
5721,XUFYAA_clean,1.072713693,2.156825786,0.999390043,10.35613567,1.084112093,9.356745627,0.115864226,8,10.0,4.484076466,13.3667513,Lang,SLSQP,6.682495017,0.254955121,1.690956689,Lang,CG,19.57941008,0.215153479,3.159300239,NaN,15.0,NaN,16.09399136,NaN,NaN,NaN,NaN,Sips,trust-constr,[32.43746275  0.10165352  0.83853729],0.617573248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06860624631971331,0.9313937536802867,-3.5253107583425196
5722,XUFYEE_clean,2.076709264,3.059259278,2.99677643,12.03253848,0.982550014,9.03576205,0.108740138,8,10.0,4.913286854,14.47369724,Freu,COBYLA,2.305879258,0.363894784,1.869291065,Freu,COBYLA,5.415936743,0.427005693,1.975340834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20259277470024437,0.7974072252997556,-0.3120033961059683
